titulo,idioma,subtitulos,ano,categorias,sinopsis_x,tipo,link,temporadas,capitulos,sinopsis_capitulo,duracion_minutos
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,2. Slow and Steady Wins the Race,Meet Turks and Razor. Turks may seem quiet and unassuming but once he casts a line he is the one to keep your eye on. So many years in NY Rangers gear with the hustle and bustle on the ice he quickly dominates on the water.,22
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,3. Brotherly Love,Retired NFL player Robert Gallery from the Oakland Raiders brings along his brother onto the Lake Ponchartrain. Will there be brotherly love when the grills get fired up?,22
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,4. The Saint and His Friend,Mike Mauti from the New Orleans Saints brings along a friend to fish in his hometown stadium of Lake Catherine.,22
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,5. He Shoots He Snags,Erik Gudbranson and Jesse Winchester from the National Hockey League's Florida Panthers will be fishing with Shawn and Antonio.,22
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,6. Pitching with the In-Laws,"Baltimore Orioles pitcher Chris Tillman competes against his father-in-law Greg Hellman, fishing in Islamorada, Florida U.S.A. The cooking competition will be judged by Greg's daughter aka, Chris's wife.",21
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,"7. Cold Ice, Hot Chowder","UFC fighters and brothers Dan and Jim Miller ice fish in a hut on frozen Lake Nipissing, Ontario, Canada.",22
Celebrity Fish N Fire,English,English,2016,"Adventure, Reality TV","Fish N Fire brings the energy of a chef and a fishing guide together on the open water and over a hot grill. At times they can agree to disagree, and other times they can act like grumpy old men. Chef Antonio is an award winning Canadian Chef with a passion for fishing, his flourishing business catering for movie sets and their stars has seen him become one of the most sought after Chef's in the entertainment business. Fishing Guide Shawn Degagne is an extremely skilled pro fishing guide in Canada for over 20 years, an avid outdoorsman and former professional hockey player until an injury kept him from playing.",Serie,https://filmzie.com/content/celebrity-fish-n-fire-2016,Season 1,8. Ultimate Fighters on Ice,"UFC fighters and brothers Jim and Dan Miller are taking family competition to the next level in this episode, spending a couple of days in a tiny hut on the hunt for a big fish.",22
Inner Worlds: The Series,English,English,2012,"Documentary, History","There is one vibratory field that connects all things. It has been called Akasha, Logos, the primordial OM, the music of the spheres, the Higgs field, dark energy, and a thousand other names throughout history.",Serie,https://filmzie.com/content/inner-worlds-the-series-2012,Season 1,1. Akasha,"Akasha is the unmanifested, the nothing or emptiness which fills the vacuum of space. Saints, sages, yogis & other seekers who have looked within themselves have come to realize that there is one vibratory source that is the root of all.",30
Inner Worlds: The Series,English,English,2012,"Documentary, History","There is one vibratory field that connects all things. It has been called Akasha, Logos, the primordial OM, the music of the spheres, the Higgs field, dark energy, and a thousand other names throughout history.",Serie,https://filmzie.com/content/inner-worlds-the-series-2012,Season 1,2. The Spiral,The Pythagorean philosopher Plato hinted enigmatically that there was a golden key that unified all of the mysteries of the universe.,32
Inner Worlds: The Series,English,English,2012,"Documentary, History","There is one vibratory field that connects all things. It has been called Akasha, Logos, the primordial OM, the music of the spheres, the Higgs field, dark energy, and a thousand other names throughout history.",Serie,https://filmzie.com/content/inner-worlds-the-series-2012,Season 1,3. The Serpent and the Lotus,"The spiral has often been represented by the snake, the downward current, while the bird or blooming lotus flower has represented the upward current or transcendence.",26
Inner Worlds: The Series,English,English,2012,"Documentary, History","There is one vibratory field that connects all things. It has been called Akasha, Logos, the primordial OM, the music of the spheres, the Higgs field, dark energy, and a thousand other names throughout history.",Serie,https://filmzie.com/content/inner-worlds-the-series-2012,Season 1,4. Beyond Thinking,"We live our lives pursuing happiness and freedom “out there” as if it is a commodity. We have become slaves to our own desires and craving. This is Maya, illusion, the endless play of form. It is not wrong to desire to be awake, to be happy.",31
Vegan Mashup,English,English,2012,"Documentary, Family, Reality TV","Indulge in the culinary delights of ""Vegan Mashup"" as award-winning chefs Terry Hope Romero, Toni Fiore, and Miyoko Schinner transform plant-based home cooking. Join them and special guests for easy and delicious vegan meals.",Serie,https://filmzie.com/content/vegan-mashup-2012,Season 1,1. Party Foods,"Whether you’re cooking for five or five hundred, sophisticated socialites or a rowdy group of teenagers, this episode has you covered. Bring your sparkly hats and noisemakers – this episode is a fiesta!",24
